China,80524,3014
South Korea,6088,42
Italy,3858,148
Iran,3513,108
Cruise Ship(Diamond Princess),706,6
France,423,7
Germany,400,0
Japan,350,6
Spain,248,3
US,197,12
Singapore,117,0
United Kingdom,116,1
Sweden,90,0
Netherlands,82,0
Switzerland,80,1
Norway,72,0
Kuwait,58,0
Malaysia,55,0
Australia,52,2
Belgium,50,0
Bahrain,49,0
Thailand,47,1
Taiwan,42,1
Austria,37,0
Canada,37,0
Iraq,35,2
Iceland,34,0
Greece,31,0
India,30,0
United Arab Emirates,27,0
Algeria,17,0
Lebanon,16,0
San Marino,16,1
Vietnam,16,0
Denmark,15,0
Israel,15,0
Oman,15,0
Ireland,13,0
Finland,12,0
Croatia,10,0
Ecuador,10,0
Georgia,9,0
Czechia,8,0
Portugal,8,0
Qatar,8,0
Azerbaijan,6,0
Belarus,6,0
Romania,6,0
Estonia,5,0
Mexico,5,0
Pakistan,5,0
Saudi Arabia,5,0
Brazil,4,0
Palestine,4,0
Russia,4,0
Senegal,4,0
Chile,3,0
Egypt,3,0
New Zealand,3,0
Philippines,3,1
Bosnia,2,0
Hungary,2,0
Indonesia,2,0
Morocco,2,0
Afghanistan,1,0
Andorra,1,0
Argentina,1,0
Armenia,1,0
Cambodia,1,0
Dominican Republic,1,0
Jordan,1,0
Latvia,1,0
Liechtenstein,1,0
Lithuania,1,0
Luxembourg,1,0
Monaco,1,0
Nepal,1,0
Nigeria,1,0
North Macedonia,1,0
Poland,1,0
Slovenia,1,0
South Africa,1,0
Sri Lanka,1,0
Tunisia,1,0
Ukraine,1,0
